,Del 5230 / 5350 MICR Black,,34211,,,MICR - Dell,General Merchandise,Regular Product,Black,,,"21,000 pgs",No,EA,253.39,248.39,273.19,249.59,2,248.29,3,240.69,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,160.65,,,,,,,,,
,Del 529 (OEM) Black,,34000,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-4142,,410 pgs,No,EA,31.19,30.59,33.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,28.15,,,,,,,,,
,Del 529 Black,,30000,,,Ink - Dell,General Merchandise,Regular Product,Black,T0529,,410 pgs,No,EA,19.89,19.49,34.49,19.59,2,19.49,3,18.89,5,,No,0,,Ink Cycle,,EA,1,1,0,11.49,,,,,,,,,
,Del 530 (OEM) Tri-Color,,34003,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-4143,,275 pgs,No,EA,34.29,33.59,36.89,,,,,,,,No,0,,Arlington,,EA,1,1,0,31.17,,,,,,,,,
,Del 530 Tri-Color,,30005,,,Ink - Dell,General Merchandise,Regular Product,TriColor,T0530,,275 pgs,No,EA,20.89,20.49,34.49,20.59,2,20.49,3,19.79,5,,No,2,,Ink Cycle,,EA,1,1,0,11.49,,,,,,,,,
,Del 5330 Black Toner,,30540,,,Toner - Dell,General Merchandise,Regular Product,Black,330-2045,,"20,000 pgs",No,EA,122.59,120.19,191.29,120.79,2,120.09,3,116.49,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,63.75,,,,,,,,,
,Del 5530 / 5535 HY Black Toner,,30545,,,Toner - Dell,General Merchandise,Regular Product,Black,,,"25,000 pgs",No,EA,253.39,248.39,273.19,249.59,2,248.29,3,240.69,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,0,,,,,,,,,
,Del 5530 Black Toner,,30010,,,Ink - Dell,General Merchandise,Regular Product,Black,,,"36,000 pgs",No,EA,239.99,235.29,258.79,236.39,2,235.19,3,227.99,5,,No,0,,ACM Technology,,EA,1,1,0,140.25,,,,,,,,,
,Del 593-BBBP Magenta Toner,,30550,,,Toner - Dell,General Merchandise,Regular Product,Magenta,,,"4,000 pgs",No,EA,67.29,65.99,72.59,66.29,2,65.89,3,63.89,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,21.25,,,,,,,,,
,Del 593-BBBU Black Toner,,30555,,,Toner - Dell,General Merchandise,Regular Product,Black,593-BBBU,,"6,000 pgs",No,EA,69.29,67.99,74.79,68.29,2,67.89,3,65.79,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,21.25,,,,,,,,,
,Del 593-BBMF Black Toner,,30560,,,Toner - Dell,General Merchandise,Regular Product,Black,593-BBMF,,"6,000 pgs",No,EA,59.09,57.99,63.79,58.19,2,57.89,3,56.09,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,25,,,,,,,,,
,Del 6M6FG (OEM) Magenta,,34006,,,OEM Ink - Dell,General Merchandise,Regular Product,Magenta,331-7379,,700 pgs,No,EA,31.19,30.59,33.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,27.68,,,,,,,,,
,Del 7130 Black Toner,,30565,,,Toner - Dell,General Merchandise,Regular Product,Black,7130K,,"19,000 pgs",No,EA,213.29,209.09,229.99,210.09,2,208.99,3,202.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,92.65,,,,,,,,,
,Del 7130 Cyan Toner,,30570,,,Toner - Dell,General Merchandise,Regular Product,Cyan,7130C,,"19,000 pgs",No,EA,160.59,157.49,173.19,158.19,2,157.39,3,152.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,92.65,,,,,,,,,
,Del 7130 Magenta Toner,,30575,,,Toner - Dell,General Merchandise,Regular Product,Magenta,7130M,,"19,000 pgs",No,EA,160.59,157.49,173.19,158.19,2,157.39,3,152.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,92.65,,,,,,,,,
,Del 7130 Yellow Toner,,30580,,,Toner - Dell,General Merchandise,Regular Product,Yellow,7130Y,,"19,000 pgs",No,EA,160.59,157.49,173.19,158.19,2,157.39,3,152.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,92.65,,,,,,,,,
,Del 7Y743 (OEM) Black,,34009,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-3540,,600 pgs,No,EA,34.29,33.59,36.89,,,,,,,,No,0,,Arlington,,EA,1,1,0,31.17,,,,,,,,,
,Del 7Y743 Black (Series 2),,30015,,,Ink - Dell,General Merchandise,Regular Product,Black,7Y743,,600 pgs,No,EA,18.79,18.39,20.19,18.49,2,18.39,3,17.89,5,,No,1,,Ink Cycle,,EA,1,1,0,0,,,,,,,,,
,Del 7Y745 (OEM) Tri-Color,,34012,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-3541,,450 pgs,No,EA,39.49,38.69,42.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,36.2,,,,,,,,,
,Del 7Y745 Tri-Color (Series 2),,30020,,,Ink - Dell,General Merchandise,Regular Product,TriColor,7Y745,,450 pgs,No,EA,20.89,20.49,22.49,20.59,2,20.49,3,19.79,5,,No,0,,Ink Cycle,,EA,1,1,0,5.5,,,,,,,,,
,Del 8DNKH (OEM) Cyan,,34015,,,OEM Ink - Dell,General Merchandise,Regular Product,Cyan,331-7378,,700 pgs,No,EA,31.19,30.59,33.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,27.68,,,,,,,,,
,Del B1160 (OEM) Black Toner,,34165,,,OEM Toner - Dell,General Merchandise,Regular Product,Black,331-7335,,"1,500 pgs",No,EA,66.19,64.89,71.39,,,,,,,,No,0,,Arlington,,EA,1,1,0,59.99,,,,,,,,,
,Del B1260 HY Black Toner,,30585,,,Toner - Dell,General Merchandise,Regular Product,Black,331-7328,,"2,500 pgs",No,EA,59.09,57.99,110.99,58.19,2,57.89,3,56.09,5,,No,0,,Ink Cycle,,EA,1,1,0,37,,,,,,,,,
,Del B2375 Black Toner,,30590,,,Toner - Dell,General Merchandise,Regular Product,Black,593-BBBI,,"3,000 pgs",No,EA,70.39,68.99,194.99,69.29,2,68.99,3,66.89,5,,No,0,,ACM Technology,,EA,1,1,0,35.7,,,,,,,,,
,Del B2375 High Yield Black,,30595,,,Toner - Dell,General Merchandise,Regular Product,Black,593-BBBJ,,"10,000 pgs",No,EA,101.99,99.99,127.49,100.49,2,99.99,3,96.89,5,,No,0,,ACM Technology,,EA,1,1,0,42.5,,,,,,,,,
,Del CH883 (OEM) Black,,34018,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-8373,,490 pgs,No,EA,30.19,29.59,32.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,0,,,,,,,,,
,Del CH883 Black (series 7),,30025,,,Ink - Dell,General Merchandise,Regular Product,Black,310-8376,,250 pgs,No,EA,18.79,18.39,20.19,18.49,2,18.39,3,17.89,5,,No,4,,Supplies Wholesaler,,EA,1,1,0,7.57,,,,,,,,,
,Del CH884 (OEM) Tri-Color,,34021,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-8374,,550 pgs,No,EA,41.59,40.79,44.89,,,,,,,,No,0,,Arlington,,EA,1,1,0,38.21,,,,,,,,,
,Del CH884 Tri-Color (series 7),,30030,,,Ink - Dell,General Merchandise,Regular Product,TriColor,310-8375,,280 pgs,No,EA,20.89,20.49,22.69,20.59,2,20.49,3,19.79,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,7.57,,,,,,,,,
,Del DH828 (OEM) Black,,34024,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-8376,,250 pgs,No,EA,24.99,24.49,74.69,,,,,,,,No,0,,Arlington,,EA,1,1,0,24.9,,,,,,,,,
,Del DH829 (OEM) Tri-Color,,34027,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-8375,,280 pgs,No,EA,30.19,29.59,89.69,,,,,,,,No,1,,Arlington,,EA,1,1,0,29.9,,,,,,,,,
,Del DW905 (OEM) Black,,34030,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,330-2117,,,No,EA,22.79,22.39,60.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,20.16,,,,,,,,,
,Del DW905 Black Series 20,,30035,,,Ink - Dell,General Merchandise,Regular Product,Black,330-2117,,375 pgs,No,EA,14.29,13.99,15.39,14.09,2,13.99,3,13.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,5.18,,,,,,,,,
,Del DW906 (OEM) Tri-Color,,34033,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,330-2116,,,No,EA,27.99,27.49,75.39,,,,,,,,No,0,,Arlington,,EA,1,1,0,25.14,,,,,,,,,
,Del DW906 Tri-Color Series 20,,30040,,,Ink - Dell,General Merchandise,Regular Product,TriColor,330-2116,,375 pgs,No,EA,17.29,16.99,22.49,16.99,2,16.89,3,16.39,5,,No,2,,Supplies Wholesaler,,EA,1,1,0,6.26,,,,,,,,,
,Del E525W Black Toner,,30600,,,Toner - Dell,General Merchandise,Regular Product,Black,593-BBJX,,"2,000 pgs",No,EA,32.59,31.99,35.19,32.09,2,31.89,3,30.99,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,11.48,,,,,,,,,
,Del E525w Cyan Toner,,30605,,,Toner - Dell,General Merchandise,Regular Product,Cyan,593-BBJU,,"1,400 pgs",No,EA,32.59,31.99,35.19,32.09,2,31.89,3,30.99,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,10.2,,,,,,,,,
,Del E525w Magenta Toner,,30610,,,Toner - Dell,General Merchandise,Regular Product,Magenta,593-BBJV,,"1,400 pgs",No,EA,32.59,31.99,35.19,32.09,2,31.89,3,30.99,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,10.2,,,,,,,,,
,Del E525w Yellow Toner,,30615,,,Toner - Dell,General Merchandise,Regular Product,Yellow,593-BBJW,,"1,400 pgs",No,EA,32.59,31.99,35.19,32.09,2,31.89,3,30.99,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,10.2,,,,,,,,,
,Del FPWWW (OEM) Magenta,,34036,,,OEM Ink - Dell,General Merchandise,Regular Product,Magenta,331-7690,,200 pgs,No,EA,17.69,17.39,47.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,15.99,,,,,,,,,
,Del GRW63 (OEM) Yellow,,34039,,,OEM Ink - Dell,General Merchandise,Regular Product,Yellow,331-7380,,700 pgs,No,EA,31.19,30.59,33.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,27.68,,,,,,,,,
,Del J5566 (OEM) Black,,34042,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-5372,,270 pgs,No,EA,27.09,26.59,74.09,,,,,,,,No,0,,Arlington,,EA,1,1,0,23.99,,,,,,,,,
,Del J5567 (OEM) Tri-Color,,34045,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-5375,,247 pgs,No,EA,30.19,29.59,83.79,,,,,,,,No,1,,Arlington,,EA,1,1,0,27.15,,,,,,,,,
,Del JF333 (OEM) Tri-Color ink,,34048,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-7853,,104 pgs,No,EA,24.99,24.49,26.89,,,,,,,,No,0,,Arlington,,EA,1,1,0,22.12,,,,,,,,,
,Del JF333 Tri-Color (Series 6),,30045,,,Ink - Dell,General Merchandise,Regular Product,TriColor,Dell 810,,104 pgs,No,EA,17.69,17.39,22.69,17.39,2,17.29,3,16.79,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,7.57,,,,,,,,,
,Del JP451 (OEM) Black ink - HY,,34051,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-9682,,470 pgs,No,EA,32.19,31.59,34.69,,,,,,,,No,0,,Arlington,,EA,1,1,0,29.16,,,,,,,,,
,Del JP451 (Series 11) Black,,30050,,,Ink - Dell,General Merchandise,Regular Product,Black,310-9685,,450 pgs,No,EA,13.69,13.39,14.69,13.49,2,13.39,3,12.99,5,,No,2,,Supplies Wholesaler,,EA,1,1,0,0,,,,,,,,,
,Del JP453 (OEM) Tri-Color - HY,,34054,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-9683,,420 pgs,No,EA,35.39,34.69,38.19,,,,,,,,No,0,,Arlington,,EA,1,1,0,32.18,,,,,,,,,
,Del JP453 Tri-Color (Series 11,,30055,,,Ink - Dell,General Merchandise,Regular Product,TriColor,310-9684,,420 pgs,No,EA,16.79,16.49,22.69,16.49,2,16.49,3,15.99,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,7.57,,,,,,,,,
,Del JXDHD Yellow Toner,,30620,,,Toner - Dell,General Merchandise,Regular Product,Yellow,332-2116,,"12,000 pgs",No,EA,60.19,59,64.89,59.29,2,58.99,3,57.19,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,0,,,,,,,,,
,Del KX701 (OEM) Black,,34057,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-9685,,210 pgs,No,EA,18.79,18.39,20.19,,,,,,,,No,0,,Arlington,,EA,1,1,0,16.08,,,,,,,,,
,Del KX703 (OEM) Tri-Color,,34060,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-9684,,200 pgs,No,EA,22.79,22.39,24.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,20.11,,,,,,,,,
,Del M11XH (OEM) Black Toner,,34168,,,OEM Toner - Dell,General Merchandise,Regular Product,Black,331-9805,,"8,500 pgs",No,EA,194.79,190.99,210.09,,,,,,,,No,0,,Arlington,,EA,1,1,0,169.99,,,,,,,,,
,Del M3TD7 Cyan Toner,,30625,,,Toner - Dell,General Merchandise,Regular Product,Cyan,332-2118,,"12,000 pgs",No,EA,111.19,108.99,119.89,109.49,2,108.99,3,105.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,59,,,,,,,,,
,Del M4640 (OEM) Black,,34063,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,M4640,,,No,EA,33.19,32.59,90.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,30.16,,,,,,,,,
821710174238,Del M4640 940/960 Black,,30060,,,Ink - Dell,General Merchandise,Regular Product,Black,M4640,,270 pgs,No,EA,19.89,19.49,21.39,19.59,2,19.49,3,18.89,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,5.1,,,,,,,,,
,Del M4646 (OEM) Tri-Color,,34066,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,M4646,,,No,EA,42.59,41.79,117.69,,,,,,,,No,0,,Arlington,,EA,1,1,0,39.22,,,,,,,,,
821710174337,Del M4646 Tri-Color,,30065,,,Ink - Dell,General Merchandise,Regular Product,TriColor,M4646,,247 pgs,No,EA,20.89,20.49,22.49,20.59,2,20.49,3,19.79,5,,No,2,,Supplies Wholesaler,,EA,1,1,0,5.1,,,,,,,,,
,Del M5200 Black Toner,,30630,,,Toner - Dell,General Merchandise,Regular Product,Black,310-4131,,"18,000 pgs",No,EA,133.89,131.29,236.99,131.89,2,131.19,3,127.19,5,,No,0,,Printer Essentials,,EA,1,1,0,74.9,,,,,,,,,
,Del MK990 (OEM) Black,,34069,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-8388,,125 pgs,No,EA,18.79,18.39,20.19,,,,,,,,No,0,,Arlington,,EA,1,1,0,0,,,,,,,,,
,Del MK990 Black (Series 9),,30070,,,Ink - Dell,General Merchandise,Regular Product,Black,310-8388,,125 pgs,No,EA,13.69,13.39,20.29,13.49,2,13.39,3,12.99,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,10.99,,,,,,,,,
,Del MK991 (OEM) Tri-Color,,34072,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-8389,,125 pgs,No,EA,22.79,22.39,24.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,20.99,,,,,,,,,
,Del MK991 Tri-Color (Series 9),,30075,,,Ink - Dell,General Merchandise,Regular Product,TriColor,310-8389,,125 pgs,No,EA,17.69,17.39,19.09,17.39,2,17.29,3,16.79,5,,No,1,,Supplies Wholesaler,,EA,1,1,0,5.1,,,,,,,,,
,Del MK992 (OEM) Black - HY,,34075,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,310-8386,,500 pgs,No,EA,22.79,22.39,24.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,19.99,,,,,,,,,
,Del MK993 (OEM) Tri-Color - HY,,34078,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-8387,,500 pgs,No,EA,30.19,29.59,32.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,26.99,,,,,,,,,
,Del MK995 (OEM) Photo,,34081,,,OEM Ink - Dell,General Merchandise,Regular Product,,330-0869,,109 pgs,No,EA,30.19,29.59,32.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,27.99,,,,,,,,,
,Del MPJ42 Magenta Toner,,30635,,,Toner - Dell,General Merchandise,Regular Product,Magenta,332-2117,,"12,000 pgs",No,EA,111.19,108.99,119.89,109.49,2,108.99,3,105.59,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,59,,,,,,,,,
,Del MYVXX (OEM) Black,,34084,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,331-7689,,200 pgs,No,EA,12.49,12.29,32.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,10.99,,,,,,,,,
,Del P1500 Black Toner,,30640,,,Toner - Dell,General Merchandise,Regular Product,Black,310-3545,,"3,000 pgs",No,EA,82.39,80.79,88.89,81.19,2,80.69,3,78.29,5,,No,0,,Printer Essentials,,EA,1,1,0,50.75,,,,,,,,,
,Del PYX1V (OEM) Cyan,,34087,,,OEM Ink - Dell,General Merchandise,Regular Product,Cyan,331-7691,,200 pgs,No,EA,17.69,17.39,47.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,15.99,,,,,,,,,
,Del R2W64 Black Toner,,30645,,,Toner - Dell,General Merchandise,Regular Product,Black,331-0611,,"10,000 pgs",No,EA,92.79,90.99,100.09,91.39,2,90.89,3,88.19,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,45,,,,,,,,,
,Del S2500 Black Toner,,30650,,,Toner - Dell,General Merchandise,Regular Product,Black,310-3674,,"10,000 pgs",No,EA,133.89,131.29,144.39,131.89,2,131.19,3,127.19,5,,No,0,,Printer Essentials,,EA,1,1,0,78.05,,,,,,,,,
,Del Series 33 Black,,30080,,,Ink - Dell,General Merchandise,Regular Product,Black,331-7377,,,No,EA,11.19,10.99,13.99,10.99,2,10.99,3,10.59,5,,No,2,,Supplies Wholesaler,,EA,1,1,1,4.68,,,,,,,,,
,Del Series 33 Cyan,,30085,,,Ink - Dell,General Merchandise,Regular Product,Cyan,331-7378,,,No,EA,12.19,11.99,13.99,11.99,2,11.89,3,11.59,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,4.68,,,,,,,,,
,Del Series 33 Magenta,,30090,,,Ink - Dell,General Merchandise,Regular Product,Magenta,331-7379,,,No,EA,12.19,11.99,13.99,11.99,2,11.89,3,11.59,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,4.68,,,,,,,,,
,Del Series 33 Yellow,,30095,,,Ink - Dell,General Merchandise,Regular Product,Yellow,331-7380,,,No,EA,12.19,11.99,13.99,11.99,2,11.89,3,11.59,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,4.68,,,,,,,,,
,Del T0602 (OEM) Color,,34090,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,310-4153,,,No,EA,39.49,38.69,110.99,,,,,,,,No,1,,Arlington,,EA,1,1,0,36.02,,,,,,,,,
,Del T9FKK (OEM) Black,,34093,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,331-7377,,750 pgs,No,EA,31.19,30.59,82.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,27.68,,,,,,,,,
,Del U313R (OEM) Black,,34096,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,330-5275,,,No,EA,18.79,18.39,47.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,15.99,,,,,,,,,
,Del U313R Black,,30100,,,Ink - Dell,General Merchandise,Regular Product,Black,330-5275,,,No,EA,13.69,13.39,14.69,13.49,2,13.39,3,12.99,5,,No,1,,Supplies Wholesaler,,EA,1,1,2,2.98,,,,,,,,,
,Del U317R (OEM) Tri-Color,,34099,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,330-5274,,,No,EA,22.79,22.39,59.99,,,,,,,,No,0,,Arlington,,EA,1,1,0,19.99,,,,,,,,,
,Del U317R Tri-Color,,30105,,,Ink - Dell,General Merchandise,Regular Product,TriColor,330-5274,,,No,EA,18.79,18.39,20.19,18.49,2,18.39,3,17.89,5,,No,0,,Supplies Wholesaler,,EA,1,1,1,3.4,,,,,,,,,
,Del UK852 (OEM) Tri-Color,,34102,,,OEM Ink - Dell,General Merchandise,Regular Product,TriColor,330-0867,,,No,EA,22.79,22.39,24.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,21.99,,,,,,,,,
,Del UK852 (Series 15) Tri-Colo,,30110,,,Ink - Dell,General Merchandise,Regular Product,TriColor,HT956,,,No,EA,14.69,14.39,15.79,14.49,2,14.39,3,13.99,5,,No,2,,Supplies Wholesaler,,EA,1,1,0,0,,,,,,,,,
,Del W5300 Black Toner,,30655,,,Toner - Dell,General Merchandise,Regular Product,Black,310-4587,,"27,000 pgs",No,EA,144.19,141.39,155.49,141.99,2,141.29,3,136.99,5,,No,0,,Printer Essentials,,EA,1,1,0,79.6,,,,,,,,,
,Del W53Y2 Black Toner,,30660,,,Toner - Dell,General Merchandise,Regular Product,Black,332-2115,,"18,000 pgs",No,EA,106.09,103.99,114.39,104.49,2,103.99,3,100.79,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,69,,,,,,,,,
,Del WP322 (OEM) Black,,34105,,,OEM Ink - Dell,General Merchandise,Regular Product,Black,330-0868,,,No,EA,21.79,21.39,23.49,,,,,,,,No,0,,Arlington,,EA,1,1,0,19.99,,,,,,,,,
,Del WP322 (Series 15) Black,,30115,,,Ink - Dell,General Merchandise,Regular Product,Black,C933T,,,No,EA,13.69,13.39,14.69,13.49,2,13.39,3,12.99,5,,No,0,,Supplies Wholesaler,,EA,1,1,0,0,,,,,,,,,
,Dell 3110 / 3115 (OEM) Cyan,,34171,,,OEM Toner - Dell,General Merchandise,Regular Product,Cyan,310-8095,,"4,000 pgs",No,EA,154.49,151.49,166.59,,,,,,,,No,0,,Arlington,,EA,1,1,0,127.79,,,,,,,,,
732285005004,Dispenser w/Tape,,70460,,,Packing Supplies,General Merchandise,Shipping,,,,,No,EA,11.29,11.29,16.69,11.09,2,10.69,3,10.39,5,,No,3,,Supply Side USA,SS-500,each,1,1,0,6.12,,,,,,,,,
86216533327,Dust-off 12ct screen wipes,,34216,,,Gen Merch,General Merchandise,Regular Product,,FALDEW,,,No,EA,3.99,3.99,4.69,3.89,2,3.89,3,3.79,5,,No,4,,Arlington,,EA,1,1,0,1.57,,,,,,,,,
732285001815,DVD Mailer,,70465,,,Packing Supplies,General Merchandise,Shipping,,,,,No,EA,2.59,2.59,3.89,2.49,2,2.49,3,2.39,5,,No,8,,Supply Side USA,SS-181,case,12,1,1,1.489166667,,,,,,,,,
,"Envelope - Manila - 9""x12""",,70480,,,Packing Supplies,General Merchandise,Shipping,,,,,No,EA,0.99,0.99,1.09,0.99,2,0.89,3,0.89,5,,No,101,,Sam's Club,,EA,,,15,0.14,,,,,,,,,
,"Envelope - Manila - 9""x6""",,70485,,,Packing Supplies,General Merchandise,Shipping,,,,,No,EA,0.79,0.79,0.89,0.79,2,0.79,3,0.69,5,,No,38,,Sam's Club,,EA,,,10,0,,,,,,,,,
,Envelope - Plain,,72510,,,Office Supplies,General Merchandise,Regular Product,,,,,No,EA,0.5,0.25,0.59,0.49,2,0.49,3,0.49,5,,No,0,,Sam's Club,,EA,,,0,0,,,,,,,,,
,Envelope with stamp incl.,,72515,,,Office Supplies,General Merchandise,Regular Product,,,,,No,EA,0.93,0.72,0.99,0.89,3,0.79,5,0.75,10,,No,4,,In House,,EA,1,1,20,0.5,,,,,,,,,
,Eps 124 Black,,35000,,,Ink - Epson,General Merchandise,Regular Product,Black,T124120,,200 pgs,No,EA,10.69,10.49,11.49,10.49,2,10.49,3,10.19,5,,No,0,,Supplies Wholesaler,,EA,1,1,1,3.83,,,,,,,,,
,Eps 124 Cyan,,35005,,,Ink - Epson,General Merchandise,Regular Product,Cyan,T0124220,,220 pgs,No,EA,8.59,8.39,11.49,8.49,2,8.39,3,8.19,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,3.83,,,,,,,,,
,Eps 124 Magenta,,35010,,,Ink - Epson,General Merchandise,Regular Product,Magenta,T124320,,220 pgs,No,EA,8.59,8.39,11.49,8.49,2,8.39,3,8.19,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,3.83,,,,,,,,,
,Eps 124 Yellow,,35015,,,Ink - Epson,General Merchandise,Regular Product,Yellow,T124420,,220 pgs,No,EA,8.59,8.39,11.49,8.49,2,8.39,3,8.19,5,,No,1,,Supplies Wholesaler,,EA,1,1,1,3.83,,,,,,,,,
,Eps 125 (OEM) Black,,38000,,,OEM Ink - Epson,General Merchandise,Regular Product,Black,T125120,,,No,EA,15.69,15.39,41.79,,,,,,,,No,0,,Arlington,,EA,1,1,0,13.92,,,,,,,,,
,Eps 125 (OEM) Cyan,,38003,,,OEM Ink - Epson,General Merchandise,Regular Product,Cyan,T125220,,,No,EA,13.69,13.39,35.19,,,,,,,,No,0,,Arlington,,EA,1,1,0,11.74,,,,,,,,,
,Eps 125 (OEM) Magenta,,38006,,,OEM Ink - Epson,General Merchandise,Regular Product,Magenta,T125320,,,No,EA,13.69,13.39,35.19,,,,,,,,No,1,,Arlington,,EA,1,1,0,11.74,,,,,,,,,
,Eps 125 (OEM) Yellow,,38009,,,OEM Ink - Epson,General Merchandise,Regular Product,Yellow,T125420,,,No,EA,13.69,13.39,35.19,,,,,,,,No,0,,Arlington,,EA,1,1,0,11.74,,,,,,,,,
,Eps 125 Black,,35020,,,Ink - Epson,General Merchandise,Regular Product,Black,T125120,,230 pgs,No,EA,11.49,11.29,12.39,11.29,2,11.29,3,10.89,5,,No,4,,ACM Technology,,EA,1,1,3,2.76,,,,,,,,,
,Eps 125 Cyan,,35025,,,Ink - Epson,General Merchandise,Regular Product,Cyan,T125220,,305 pgs,No,EA,10.69,10.49,11.49,10.49,2,10.49,3,10.19,5,,No,2,,ACM Technology,,EA,1,1,1,2.76,,,,,,,,,
,Eps 125 Magenta,,35030,,,Ink - Epson,General Merchandise,Regular Product,Magenta,T125320,,305 pgs,No,EA,10.69,10.49,11.49,10.49,2,10.49,3,10.19,5,,No,2,,ACM Technology,,EA,1,1,1,2.76,,,,,,,,,
,Eps 125 Yellow,,35035,,,Ink - Epson,General Merchandise,Regular Product,Yellow,T125420,,305 pgs,No,EA,10.69,10.49,11.49,10.49,2,10.49,3,10.19,5,,No,4,,ACM Technology,,EA,1,1,1,2.76,,,,,,,,,
,Eps 126 (OEM) Black,,38012,,,OEM Ink - Epson,General Merchandise,Regular Product,Black,T126120,,385 pgs,No,EA,19.89,19.49,21.39,,,,,,,,No,0,,Arlington,,EA,1,1,0,17.08,,,,,,,,,
,Eps 126 (OEM) Cyan,,38015,,,OEM Ink - Epson,General Merchandise,Regular Product,Cyan,T126220,,470 pgs,No,EA,17.69,17.39,19.09,,,,,,,,No,0,,Arlington,,EA,1,1,0,15.83,,,,,,,,,
,Eps 126 (OEM) Magenta,,38018,,,OEM Ink - Epson,General Merchandise,Regular Product,Magenta,T126320,,470 pgs,No,EA,17.69,17.39,19.09,,,,,,,,No,0,,Arlington,,EA,1,1,0,15.83,,,,,,,,,
